Date,Country,AreaCode,Area,TotalCases
2020-03-15,England,E09000011,Greenwich,13
2020-03-15,England,E09000012,Hackney and City of London,13
2020-03-15,England,E06000006,Halton,0
2020-03-15,England,E09000013,Hammersmith and Fulham,19
2020-03-15,England,E10000014,Hampshire,53
2020-03-15,England,E09000014,Haringey,11
2020-03-15,England,E09000015,Harrow,12
2020-03-15,England,E06000001,Hartlepool,0
2020-03-15,England,E09000016,Havering,5
2020-03-15,England,E06000019,"Herefordshire, County of",1
2020-03-15,England,E10000015,Hertfordshire,32
2020-03-15,England,E09000017,Hillingdon,10
2020-03-15,England,E09000018,Hounslow,10
2020-03-15,England,E06000046,Isle of Wight,2
2020-03-15,England,E09000019,Islington,4
2020-03-15,England,E09000020,Kensington and Chelsea,40
2020-03-15,England,E10000016,Kent,11
2020-03-15,England,E06000010,"Kingston upon Hull, City of",0
2020-03-15,England,E09000021,Kingston upon Thames,2
2020-03-15,England,E08000034,Kirklees,3
2020-03-15,England,E08000011,Knowsley,0
2020-03-15,England,E09000022,Lambeth,26
2020-03-15,England,E10000017,Lancashire,6
2020-03-15,England,E08000035,Leeds,19
2020-03-15,England,E06000016,Leicester,2
2020-03-15,England,E10000018,Leicestershire,6
2020-03-15,England,E09000023,Lewisham,11
2020-03-15,England,E10000019,Lincolnshire,4
2020-03-15,England,E08000012,Liverpool,9
2020-03-15,England,E06000032,Luton,2
2020-03-15,England,E08000003,Manchester,9
2020-03-15,England,E06000035,Medway,2
2020-03-15,England,E09000024,Merton,9
2020-03-15,England,E06000002,Middlesbrough,0
2020-03-15,England,E06000042,Milton Keynes,4
2020-03-15,England,E08000021,Newcastle upon Tyne,4
2020-03-15,England,E09000025,Newham,3
2020-03-15,England,E10000020,Norfolk,1
2020-03-15,England,E06000012,North East Lincolnshire,0
2020-03-15,England,E06000013,North Lincolnshire,2
2020-03-15,England,E06000024,North Somerset,0
2020-03-15,England,E08000022,North Tyneside,2
2020-03-15,England,E10000023,North Yorkshire,7
2020-03-15,England,E10000021,Northamptonshire,9
2020-03-15,England,E06000057,Northumberland,0
2020-03-15,England,E06000018,Nottingham,5
2020-03-15,England,E10000024,Nottinghamshire,6
2020-03-15,England,E08000004,Oldham,6
2020-03-15,England,E10000025,Oxfordshire,24
2020-03-15,England,E06000031,Peterborough,1
2020-03-15,England,E06000026,Plymouth,2
2020-03-15,England,E06000044,Portsmouth,1
2020-03-15,England,E06000038,Reading,3
2020-03-15,England,E09000026,Redbridge,1
2020-03-15,England,E06000003,Redcar and Cleveland,1
2020-03-15,England,E09000027,Richmond upon Thames,2
2020-03-15,England,E08000005,Rochdale,2
2020-03-15,England,E08000018,Rotherham,2
2020-03-15,England,E06000017,Rutland,0
2020-03-15,England,E08000006,Salford,1
2020-03-15,England,E08000028,Sandwell,1
2020-03-15,England,E08000014,Sefton,1
2020-03-15,England,E08000019,Sheffield,12
2020-03-15,England,E06000051,Shropshire,4
2020-03-15,England,E06000039,Slough,3
2020-03-15,England,E08000029,Solihull,0
2020-03-15,England,E10000027,Somerset,2
2020-03-15,England,E06000025,South Gloucestershire,4
2020-03-15,England,E08000023,South Tyneside,0
2020-03-15,England,E06000045,Southampton,1
2020-03-15,England,E06000033,Southend-on-Sea,3
2020-03-15,England,E09000028,Southwark,30
2020-03-15,England,E08000013,St. Helens,1
2020-03-15,England,E10000028,Staffordshire,6
2020-03-15,England,E08000007,Stockport,3
2020-03-15,England,E06000004,Stockton-on-Tees,2
2020-03-15,England,E06000021,Stoke-on-Trent,0
2020-03-15,England,E10000029,Suffolk,3
2020-03-15,England,E08000024,Sunderland,1
2020-03-15,England,E10000030,Surrey,23
2020-03-15,England,E09000029,Sutton,7
2020-03-15,England,E06000030,Swindon,2
2020-03-15,England,E08000008,Tameside,3
2020-03-15,England,E06000020,Telford and Wrekin,0
2020-03-15,England,E06000034,Thurrock,1
2020-03-15,England,E06000027,Torbay,7
2020-03-15,England,E09000030,Tower Hamlets,9
2020-03-15,England,E08000009,Trafford,6
2020-03-15,England,E08000036,Wakefield,2
2020-03-15,England,E08000030,Walsall,5
2020-03-15,England,E09000031,Waltham Forest,2
2020-03-15,England,E09000032,Wandsworth,17
2020-03-15,England,E06000007,Warrington,1
2020-03-15,England,E10000031,Warwickshire,5
2020-03-15,England,E06000037,West Berkshire,3
2020-03-15,England,E10000032,West Sussex,7
2020-03-15,England,E09000033,Westminster,35
2020-03-15,England,E08000010,Wigan,3
2020-03-15,England,E06000054,Wiltshire,5
2020-03-15,England,E06000040,Windsor and Maidenhead,6
2020-03-15,England,E08000015,Wirral,5
2020-03-15,England,E06000041,Wokingham,5
2020-03-15,England,E08000031,Wolverhampton,8
2020-03-15,England,E10000034,Worcestershire,3
2020-03-15,England,E06000014,York,4
