Date,Country,AreaCode,Area,TotalCases
2020-03-13,England,E08000014,Sefton,1
2020-03-13,England,E08000019,Sheffield,3
2020-03-13,England,E06000051,Shropshire,3
2020-03-13,England,E06000039,Slough,2
2020-03-13,England,E08000029,Solihull,0
2020-03-13,England,E10000027,Somerset,1
2020-03-13,England,E06000025,South Gloucestershire,1
2020-03-13,England,E08000023,South Tyneside,0
2020-03-13,England,E06000045,Southampton,0
2020-03-13,England,E06000033,Southend-on-Sea,2
2020-03-13,England,E09000028,Southwark,13
2020-03-13,England,E08000013,St. Helens,0
2020-03-13,England,E10000028,Staffordshire,4
2020-03-13,England,E08000007,Stockport,2
2020-03-13,England,E06000004,Stockton-on-Tees,2
2020-03-13,England,E06000021,Stoke-on-Trent,0
2020-03-13,England,E10000029,Suffolk,1
2020-03-13,England,E08000024,Sunderland,1
2020-03-13,England,E10000030,Surrey,16
2020-03-13,England,E09000029,Sutton,6
2020-03-13,England,E06000030,Swindon,2
2020-03-13,England,E08000008,Tameside,1
2020-03-13,England,E06000020,Telford and Wrekin,0
2020-03-13,England,E06000034,Thurrock,0
2020-03-13,England,E06000027,Torbay,7
2020-03-13,England,E09000030,Tower Hamlets,6
2020-03-13,England,E08000009,Trafford,5
2020-03-13,England,E08000036,Wakefield,0
2020-03-13,England,E08000030,Walsall,1
2020-03-13,England,E09000031,Waltham Forest,1
2020-03-13,England,E09000032,Wandsworth,7
2020-03-13,England,E06000007,Warrington,1
2020-03-13,England,E10000031,Warwickshire,4
2020-03-13,England,E06000037,West Berkshire,1
2020-03-13,England,E10000032,West Sussex,4
2020-03-13,England,E09000033,Westminster,13
2020-03-13,England,E08000010,Wigan,3
2020-03-13,England,E06000054,Wiltshire,4
2020-03-13,England,E06000040,Windsor and Maidenhead,4
2020-03-13,England,E08000015,Wirral,5
2020-03-13,England,E06000041,Wokingham,4
2020-03-13,England,E08000031,Wolverhampton,8
2020-03-13,England,E10000034,Worcestershire,2
2020-03-13,England,E06000014,York,4
