Date,Country,AreaCode,Area,TotalCases
2020-04-10,England,E06000049,Cheshire East,278
2020-04-10,England,E06000050,Cheshire West and Chester,311
2020-04-10,England,E06000051,Shropshire,205
2020-04-10,England,E06000052,Cornwall and Isles of Scilly,259
2020-04-10,England,E06000054,Wiltshire,210
2020-04-10,England,E06000055,Bedford,158
2020-04-10,England,E06000056,Central Bedfordshire,206
2020-04-10,England,E06000057,Northumberland,331
2020-04-10,England,E06000058,"Bournemouth, Christchurch and Poole",164
2020-04-10,England,E06000059,Dorset,159
2020-04-10,England,E08000001,Bolton,249
2020-04-10,England,E08000002,Bury,198
2020-04-10,England,E08000003,Manchester,512
2020-04-10,England,E08000004,Oldham,284
2020-04-10,England,E08000005,Rochdale,222
2020-04-10,England,E08000006,Salford,310
2020-04-10,England,E08000007,Stockport,368
2020-04-10,England,E08000008,Tameside,227
2020-04-10,England,E08000009,Trafford,297
2020-04-10,England,E08000010,Wigan,253
2020-04-10,England,E08000011,Knowsley,245
2020-04-10,England,E08000012,Liverpool,702
2020-04-10,England,E08000013,St. Helens,329
2020-04-10,England,E08000014,Sefton,387
2020-04-10,England,E08000015,Wirral,385
2020-04-10,England,E08000016,Barnsley,267
2020-04-10,England,E08000017,Doncaster,183
2020-04-10,England,E08000018,Rotherham,279
2020-04-10,England,E08000019,Sheffield,1095
2020-04-10,England,E08000021,Newcastle upon Tyne,493
2020-04-10,England,E08000022,North Tyneside,276
2020-04-10,England,E08000023,South Tyneside,123
2020-04-10,England,E08000024,Sunderland,354
2020-04-10,England,E08000025,Birmingham,1604
2020-04-10,England,E08000026,Coventry,335
2020-04-10,England,E08000027,Dudley,379
2020-04-10,England,E08000028,Sandwell,448
2020-04-10,England,E08000029,Solihull,284
2020-04-10,England,E08000030,Walsall,461
2020-04-10,England,E08000031,Wolverhampton,388
2020-04-10,England,E08000032,Bradford,331
2020-04-10,England,E08000033,Calderdale,122
2020-04-10,England,E08000034,Kirklees,278
2020-04-10,England,E08000035,Leeds,504
2020-04-10,England,E08000036,Wakefield,245
2020-04-10,England,E08000037,Gateshead,247
2020-04-10,England,E09000002,Barking and Dagenham,279
2020-04-10,England,E09000003,Barnet,837
2020-04-10,England,E09000004,Bexley,374
2020-04-10,England,E09000005,Brent,912
2020-04-10,England,E09000006,Bromley,658
2020-04-10,England,E09000007,Camden,373
2020-04-10,England,E09000008,Croydon,853
2020-04-10,England,E09000009,Ealing,624
2020-04-10,England,E09000010,Enfield,434
2020-04-10,England,E09000011,Greenwich,432
2020-04-10,England,E09000012,Hackney and City of London,470
2020-04-10,England,E09000013,Hammersmith and Fulham,332
2020-04-10,England,E09000014,Haringey,349
2020-04-10,England,E09000015,Harrow,574
2020-04-10,England,E09000016,Havering,372
2020-04-10,England,E09000017,Hillingdon,434
2020-04-10,England,E09000018,Hounslow,416
2020-04-10,England,E09000019,Islington,290
2020-04-10,England,E09000020,Kensington and Chelsea,314
2020-04-10,England,E09000021,Kingston upon Thames,244
2020-04-10,England,E09000022,Lambeth,794
2020-04-10,England,E09000023,Lewisham,644
2020-04-10,England,E09000024,Merton,440
2020-04-10,England,E09000025,Newham,684
2020-04-10,England,E09000026,Redbridge,436
2020-04-10,England,E09000027,Richmond upon Thames,247
2020-04-10,England,E09000028,Southwark,826
2020-04-10,England,E09000029,Sutton,349
2020-04-10,England,E09000030,Tower Hamlets,448
2020-04-10,England,E09000031,Waltham Forest,478
2020-04-10,England,E09000032,Wandsworth,650
2020-04-10,England,E09000033,Westminster,444
2020-04-10,England,E10000002,Buckinghamshire,391
2020-04-10,England,E10000003,Cambridgeshire,320
2020-04-10,England,E10000006,Cumbria,1023
2020-04-10,England,E10000007,Derbyshire,603
2020-04-10,England,E10000008,Devon,312
2020-04-10,England,E10000011,East Sussex,301
2020-04-10,England,E10000012,Essex,1232
2020-04-10,England,E10000013,Gloucestershire,496
2020-04-10,England,E10000014,Hampshire,1416
2020-04-10,England,E10000015,Hertfordshire,1179
2020-04-10,England,E10000016,Kent,1252
2020-04-10,England,E10000017,Lancashire,1226
2020-04-10,England,E10000018,Leicestershire,449
2020-04-10,England,E10000019,Lincolnshire,392
2020-04-10,England,E10000020,Norfolk,486
2020-04-10,England,E10000021,Northamptonshire,626
2020-04-10,England,E10000023,North Yorkshire,390
2020-04-10,England,E10000024,Nottinghamshire,566
2020-04-10,England,E10000025,Oxfordshire,653
2020-04-10,England,E10000027,Somerset,168
2020-04-10,England,E10000028,Staffordshire,760
2020-04-10,England,E10000029,Suffolk,360
2020-04-10,England,E10000030,Surrey,1238
2020-04-10,England,E10000031,Warwickshire,513
2020-04-10,England,E10000032,West Sussex,363
2020-04-10,England,E10000034,Worcestershire,508
