Date,Country,AreaCode,Area,TotalCases
2020-04-18,England,E06000042,Milton Keynes,361
2020-04-18,England,E08000021,Newcastle upon Tyne,686
2020-04-18,England,E09000025,Newham,842
2020-04-18,England,E10000020,Norfolk,932
2020-04-18,England,E06000012,North East Lincolnshire,91
2020-04-18,England,E06000013,North Lincolnshire,168
2020-04-18,England,E06000024,North Somerset,145
2020-04-18,England,E08000022,North Tyneside,366
2020-04-18,England,E10000023,North Yorkshire,591
2020-04-18,England,E10000021,Northamptonshire,820
2020-04-18,England,E06000057,Northumberland,545
2020-04-18,England,E06000018,Nottingham,352
2020-04-18,England,E10000024,Nottinghamshire,804
2020-04-18,England,E08000004,Oldham,424
2020-04-18,England,E10000025,Oxfordshire,1111
2020-04-18,England,E06000031,Peterborough,127
2020-04-18,England,E06000026,Plymouth,190
2020-04-18,England,E06000044,Portsmouth,222
2020-04-18,England,E06000038,Reading,262
2020-04-18,England,E09000026,Redbridge,581
2020-04-18,England,E06000003,Redcar and Cleveland,206
2020-04-18,England,E09000027,Richmond upon Thames,311
2020-04-18,England,E08000005,Rochdale,310
2020-04-18,England,E08000018,Rotherham,453
2020-04-18,England,E06000017,Rutland,12
2020-04-18,England,E08000006,Salford,414
2020-04-18,England,E08000028,Sandwell,677
2020-04-18,England,E08000014,Sefton,600
2020-04-18,England,E08000019,Sheffield,1553
2020-04-18,England,E06000051,Shropshire,305
2020-04-18,England,E06000039,Slough,272
2020-04-18,England,E08000029,Solihull,413
2020-04-18,England,E10000027,Somerset,310
2020-04-18,England,E06000025,South Gloucestershire,256
2020-04-18,England,E08000023,South Tyneside,291
2020-04-18,England,E06000045,Southampton,331
2020-04-18,England,E06000033,Southend-on-Sea,245
2020-04-18,England,E09000028,Southwark,1053
2020-04-18,England,E08000013,St. Helens,431
2020-04-18,England,E10000028,Staffordshire,1159
2020-04-18,England,E08000007,Stockport,596
2020-04-18,England,E06000004,Stockton-on-Tees,230
2020-04-18,England,E06000021,Stoke-on-Trent,273
2020-04-18,England,E10000029,Suffolk,600
2020-04-18,England,E08000024,Sunderland,797
2020-04-18,England,E10000030,Surrey,1832
2020-04-18,England,E09000029,Sutton,559
2020-04-18,England,E06000030,Swindon,247
2020-04-18,England,E08000008,Tameside,349
2020-04-18,England,E06000020,Telford and Wrekin,150
2020-04-18,England,E06000034,Thurrock,217
2020-04-18,England,E06000027,Torbay,110
2020-04-18,England,E09000030,Tower Hamlets,543
2020-04-18,England,E08000009,Trafford,431
2020-04-18,England,E08000036,Wakefield,385
2020-04-18,England,E08000030,Walsall,654
2020-04-18,England,E09000031,Waltham Forest,623
2020-04-18,England,E09000032,Wandsworth,811
2020-04-18,England,E06000007,Warrington,408
2020-04-18,England,E10000031,Warwickshire,787
2020-04-18,England,E06000037,West Berkshire,189
2020-04-18,England,E10000032,West Sussex,782
2020-04-18,England,E09000033,Westminster,544
2020-04-18,England,E08000010,Wigan,397
2020-04-18,England,E06000054,Wiltshire,328
2020-04-18,England,E06000040,Windsor and Maidenhead,168
2020-04-18,England,E08000015,Wirral,727
2020-04-18,England,E06000041,Wokingham,210
2020-04-18,England,E08000031,Wolverhampton,533
2020-04-18,England,E10000034,Worcestershire,805
2020-04-18,England,E06000014,York,160
